CustomerID,Recency,Monetary,Frequency,RecencyQuartile,MonetaryQuartile,FrequencyQuartile,RMFSegment,RMFScore,Cluster,Segments,ClusterSegments
16710,19,2483.04,402,4,5,5,455,14,1,loyal_customers,Platinum
16711,3,1651.03,22,5,4,2,542,11,2,champions,Silver
16712,9,3645.43,447,5,5,5,555,15,1,champions,Platinum
16713,19,6923.13,624,4,5,5,455,14,1,loyal_customers,Platinum
16714,219,1161.53,93,1,4,4,144,9,3,at_Risk,Gold
16715,78,301.71999999999997,19,2,2,2,222,6,0,hibernating,Bronze
16716,267,901.2,2,1,3,1,131,5,0,at_Risk,Bronze
16717,24,3858.38,199,4,5,5,455,14,1,loyal_customers,Platinum
16718,369,623.75,45,1,3,3,133,7,3,at_Risk,Gold
16719,15,1790.42,201,4,4,5,445,13,1,loyal_customers,Platinum
16720,26,155.24,27,4,1,2,412,7,2,promising,Silver
16721,262,292.47,37,1,2,3,123,6,0,hibernating,Bronze
16722,17,4730.81,225,4,5,5,455,14,1,loyal_customers,Platinum
16723,91,589.15,43,2,3,3,233,8,3,at_Risk,Gold
16725,302,781.02,151,1,3,5,135,9,3,at_Risk,Gold
16726,26,1382.02,185,4,4,5,445,13,3,loyal_customers,Gold
16727,364,272.82,46,1,2,3,123,6,0,hibernating,Bronze
16728,46,1054.67,269,3,4,5,345,12,3,loyal_customers,Gold
16729,38,7239.92,660,3,5,5,355,13,1,loyal_customers,Platinum
16730,52,743.11,82,3,3,4,334,10,3,need_attention,Gold
16732,32,603.75,28,4,3,2,432,9,2,potential_loyalists,Silver
16734,52,650.51,53,3,3,3,333,9,3,need_attention,Gold
16735,79,2300.56,125,2,5,5,255,12,3,at_Risk,Gold
16737,53,417.59999999999997,1,3,2,1,321,6,0,about_to_sleep,Bronze
16738,298,3.75,1,1,1,1,111,3,0,hibernating,Bronze
16739,177,323.0,13,2,2,1,221,5,0,hibernating,Bronze
16742,47,464.9,1,3,2,1,321,6,0,about_to_sleep,Bronze
16743,29,2238.09,191,4,5,5,455,14,1,loyal_customers,Platinum
16744,11,1304.76,242,5,4,5,545,14,1,champions,Platinum
16745,87,7194.3,357,2,5,5,255,12,1,at_Risk,Platinum
16746,5,6697.66,449,5,5,5,555,15,1,champions,Platinum
16747,38,836.06,42,3,3,3,333,9,3,need_attention,Gold
16748,18,1515.9,69,4,4,4,444,12,3,loyal_customers,Gold
16750,45,623.93,95,3,3,4,334,10,3,need_attention,Gold
16751,31,1764.72,25,4,4,2,442,10,3,loyal_customers,Gold
16752,373,207.5,9,1,1,1,111,3,0,hibernating,Bronze
16753,58,223.92000000000002,34,3,1,3,313,7,0,about_to_sleep,Bronze
16754,372,2002.4,2,1,4,1,141,6,0,at_Risk,Bronze
16755,114,1496.83,170,2,4,5,245,11,3,at_Risk,Gold
16756,215,239.4,13,1,1,1,111,3,0,hibernating,Bronze
16757,319,106.83000000000001,7,1,1,1,111,3,0,hibernating,Bronze
16758,65,369.34000000000003,22,3,2,2,322,7,0,about_to_sleep,Bronze
16759,8,789.79,42,5,3,3,533,11,2,potential_loyalists,Silver
16761,97,316.62,13,2,2,1,221,5,0,hibernating,Bronze
16762,20,1501.38,89,4,4,4,444,12,3,loyal_customers,Gold
16763,199,611.85,23,1,3,2,132,6,0,at_Risk,Bronze
16764,4,2799.25,706,5,5,5,555,15,1,champions,Platinum
16765,294,34.0,1,1,1,1,111,3,0,hibernating,Bronze
16766,273,1145.6,34,1,4,3,143,8,3,at_Risk,Gold
16767,31,5580.6,222,4,5,5,455,14,1,loyal_customers,Platinum
16768,48,478.09000000000003,54,3,2,3,323,8,3,about_to_sleep,Gold
16769,260,380.39,40,1,2,3,123,6,0,hibernating,Bronze
16770,58,770.1,145,3,3,5,335,11,3,need_attention,Gold
16771,33,2246.81,255,4,5,5,455,14,1,loyal_customers,Platinum
16773,57,171.59,26,3,1,2,312,6,0,about_to_sleep,Bronze
16774,68,661.52,48,3,3,3,333,9,3,need_attention,Gold
16775,10,1695.66,158,5,4,5,545,14,1,champions,Platinum
16776,60,388.28,76,3,2,4,324,9,3,about_to_sleep,Gold
16777,80,226.35,50,2,1,3,213,6,0,hibernating,Bronze
16778,74,245.94,16,2,1,2,212,5,0,hibernating,Bronze
16779,2,10629.720000000001,333,5,5,5,555,15,1,champions,Platinum
16780,100,425.19,60,2,2,4,224,8,3,hibernating,Gold
16781,372,311.25,17,1,2,2,122,5,0,hibernating,Bronze
16782,10,2279.9,190,5,5,5,555,15,1,champions,Platinum
16784,20,107.6,3,4,1,1,411,6,0,promising,Bronze
16788,123,597.48,155,2,3,5,235,10,3,at_Risk,Gold
16789,8,80.8,5,5,1,1,511,7,2,new_customers,Silver
16790,4,1545.6200000000001,93,5,4,4,544,13,1,champions,Platinum
16791,29,1721.78,320,4,4,5,445,13,1,loyal_customers,Platinum
16792,282,110.38000000000001,12,1,1,1,111,3,0,hibernating,Bronze
16793,57,243.84,16,3,1,2,312,6,0,about_to_sleep,Bronze
16794,1,1222.71,285,5,4,5,545,14,1,champions,Platinum
16795,365,414.88,66,1,2,4,124,7,3,hibernating,Gold
16796,89,305.62,18,2,2,2,222,6,0,hibernating,Bronze
16800,11,1201.49,164,5,4,5,545,14,1,champions,Platinum
16801,163,1619.73,76,2,4,4,244,10,3,at_Risk,Gold
16803,65,332.3,24,3,2,2,322,7,0,about_to_sleep,Bronze
16804,23,536.99,60,4,3,4,434,11,2,potential_loyalists,Silver
16805,174,460.59,98,2,2,4,224,8,3,hibernating,Gold
16806,103,801.49,103,2,3,4,234,9,3,at_Risk,Gold
16807,143,1121.59,67,2,4,4,244,10,3,at_Risk,Gold
16808,99,288.42,23,2,2,2,222,6,0,hibernating,Bronze
16809,23,914.69,149,4,3,5,435,12,3,potential_loyalists,Gold
16810,192,309.54,15,1,2,2,122,5,0,hibernating,Bronze
16811,5,547.07,28,5,3,2,532,10,2,potential_loyalists,Silver
16812,361,479.35,15,1,2,2,122,5,0,hibernating,Bronze
16813,8,1692.98,449,5,4,5,545,14,1,champions,Platinum
16814,14,6509.1,324,5,5,5,555,15,1,champions,Platinum
16816,103,417.06,28,2,2,2,222,6,0,hibernating,Bronze
16817,3,1604.75,86,5,4,4,544,13,1,champions,Platinum
16818,11,3349.57,188,5,5,5,555,15,1,champions,Platinum
16820,96,497.61,26,2,3,2,232,7,0,at_Risk,Bronze
16823,227,358.38,38,1,2,3,123,6,0,hibernating,Bronze
16824,16,460.64,26,4,2,2,422,8,2,potential_loyalists,Silver
16825,39,775.1800000000001,28,3,3,2,332,8,2,need_attention,Silver
16826,51,341.7,22,3,2,2,322,7,2,about_to_sleep,Silver
16828,93,128.5,8,2,1,1,211,4,0,hibernating,Bronze
16829,157,197.22,11,2,1,1,211,4,0,hibernating,Bronze
16830,39,325.91,23,3,2,2,322,7,2,about_to_sleep,Silver
16832,184,199.15,12,1,1,1,111,3,0,hibernating,Bronze
16833,1,1106.53,47,5,4,3,543,12,2,champions,Silver
16834,228,413.46,24,1,2,2,122,5,0,hibernating,Bronze
16835,128,180.85,10,2,1,1,211,4,0,hibernating,Bronze
16836,40,251.87,11,3,2,1,321,6,0,about_to_sleep,Bronze
16837,31,3170.98,165,4,5,5,455,14,1,loyal_customers,Platinum
16838,197,588.85,25,1,3,2,132,6,0,at_Risk,Bronze
16839,9,16594.35,266,5,5,5,555,15,1,champions,Platinum
16841,37,1869.82,116,3,4,4,344,11,3,loyal_customers,Gold
16842,101,1264.19,63,2,4,4,244,10,3,at_Risk,Gold
16843,43,10196.57,378,3,5,5,355,13,1,loyal_customers,Platinum
16846,50,214.32,11,3,1,1,311,5,0,about_to_sleep,Bronze
16847,43,193.44,12,3,1,1,311,5,0,about_to_sleep,Bronze
16848,53,281.42,14,3,2,2,322,7,0,about_to_sleep,Bronze
16849,187,124.57,8,1,1,1,111,3,0,hibernating,Bronze
16850,334,332.41,19,1,2,2,122,5,0,hibernating,Bronze
16851,4,342.45,20,5,2,2,522,9,2,potential_loyalists,Silver
16852,10,144.91000000000003,9,5,1,1,511,7,2,new_customers,Silver
16855,24,328.4,19,4,2,2,422,8,2,potential_loyalists,Silver
16856,15,35.400000000000006,2,4,1,1,411,6,0,promising,Bronze
16858,369,375.69000000000005,10,1,2,1,121,4,0,hibernating,Bronze
16859,145,747.81,52,2,3,3,233,8,3,at_Risk,Gold
16861,60,173.76,6,3,1,1,311,5,0,about_to_sleep,Bronze
16863,31,502.8,26,4,3,2,432,9,2,potential_loyalists,Silver
16866,141,207.73999999999998,11,2,1,1,211,4,0,hibernating,Bronze
16869,23,825.42,128,4,3,5,435,12,3,potential_loyalists,Gold
16871,22,2812.34,137,4,5,5,455,14,1,loyal_customers,Platinum
16872,77,680.02,7,2,3,1,231,6,0,at_Risk,Bronze
16873,5,7123.62,279,5,5,5,555,15,1,champions,Platinum
16875,67,2095.53,112,3,5,4,354,12,3,loyal_customers,Gold
16877,12,853.72,159,5,3,5,535,13,1,potential_loyalists,Platinum
16878,84,13.3,3,2,1,1,211,4,0,hibernating,Bronze
16880,31,1519.08,178,4,4,5,445,13,3,loyal_customers,Gold
16881,67,432.0,1,3,2,1,321,6,0,about_to_sleep,Bronze
16882,67,705.12,39,3,3,3,333,9,3,need_attention,Gold
16883,187,276.73,38,1,2,3,123,6,0,hibernating,Bronze
16884,38,429.84000000000003,26,3,2,2,322,7,2,about_to_sleep,Silver
16885,15,471.51,101,4,2,4,424,10,2,potential_loyalists,Silver
16887,35,194.88,37,3,1,3,313,7,2,about_to_sleep,Silver
16889,195,1578.67,135,1,4,5,145,10,3,at_Risk,Gold
16891,2,809.7,203,5,3,5,535,13,1,potential_loyalists,Platinum
16892,1,525.54,99,5,3,4,534,12,2,potential_loyalists,Silver
16893,367,145.93,45,1,1,3,113,5,0,hibernating,Bronze
16895,65,219.14,69,3,1,4,314,8,3,about_to_sleep,Gold
16897,299,289.78,37,1,2,3,123,6,0,hibernating,Bronze
16898,26,508.81,162,4,3,5,435,12,3,potential_loyalists,Gold
16899,8,1281.56,125,5,4,5,545,14,1,champions,Platinum
16900,17,887.11,79,4,3,4,434,11,2,potential_loyalists,Silver
16902,116,1706.88,44,2,4,3,243,9,3,at_Risk,Gold
16903,29,373.24,60,4,2,4,424,10,2,potential_loyalists,Silver
16904,4,3754.27,710,5,5,5,555,15,1,champions,Platinum
16905,5,3102.43,208,5,5,5,555,15,1,champions,Platinum
16906,82,579.77,93,2,3,4,234,9,3,at_Risk,Gold
16907,29,981.65,151,4,4,5,445,13,3,loyal_customers,Gold
16909,72,379.14,18,3,2,2,322,7,0,about_to_sleep,Bronze
16910,4,1510.06,547,5,4,5,545,14,1,champions,Platinum
16912,29,2575.38,101,4,5,4,454,13,3,loyal_customers,Gold
16913,290,113.44,8,1,1,1,111,3,0,hibernating,Bronze
16914,36,208.46,38,3,1,3,313,7,2,about_to_sleep,Silver
16915,9,621.6800000000001,57,5,3,3,533,11,2,potential_loyalists,Silver
16916,24,576.26,143,4,3,5,435,12,3,potential_loyalists,Gold
16917,277,391.52,9,1,2,1,121,4,0,hibernating,Bronze
16918,50,1068.82,128,3,4,5,345,12,3,loyal_customers,Gold
16919,156,2596.45,327,2,5,5,255,12,3,at_Risk,Gold
16921,61,169.79,60,3,1,4,314,8,2,about_to_sleep,Silver
16923,12,7247.61,672,5,5,5,555,15,1,champions,Platinum
16924,21,846.75,83,4,3,4,434,11,3,potential_loyalists,Gold
16926,371,230.25,14,1,1,2,112,4,0,hibernating,Bronze
16927,116,543.05,6,2,3,1,231,6,0,at_Risk,Bronze
16928,80,2847.6,209,2,5,5,255,12,3,at_Risk,Gold
16929,4,1295.39,77,5,4,4,544,13,1,champions,Platinum
16930,26,380.55,54,4,2,3,423,9,2,potential_loyalists,Silver
16931,5,4604.22,898,5,5,5,555,15,1,champions,Platinum
16932,53,161.94,53,3,1,3,313,7,2,about_to_sleep,Silver
16933,1,563.23,44,5,3,3,533,11,2,potential_loyalists,Silver
16934,55,950.9300000000001,62,3,4,4,344,11,3,loyal_customers,Gold
16936,26,262.68,57,4,2,3,423,9,2,potential_loyalists,Silver
16938,9,2736.38,241,5,5,5,555,15,1,champions,Platinum
16940,52,3049.88,305,3,5,5,355,13,1,loyal_customers,Platinum
16942,13,1920.59,281,5,4,5,545,14,1,champions,Platinum
16943,212,816.73,33,1,3,3,133,7,3,at_Risk,Gold
16945,22,4345.5,249,4,5,5,455,14,1,loyal_customers,Platinum
16947,236,406.48,21,1,2,2,122,5,0,hibernating,Bronze
16948,139,435.02,19,2,2,2,222,6,0,hibernating,Bronze
16949,4,1286.27,60,5,4,4,544,13,2,champions,Silver
16950,57,1178.56,42,3,4,3,343,10,3,loyal_customers,Gold
16951,135,1277.75,86,2,4,4,244,10,3,at_Risk,Gold
16952,109,167.61,16,2,1,2,212,5,0,hibernating,Bronze
16953,30,20.8,1,4,1,1,411,6,0,promising,Bronze
16954,1,2085.08,54,5,5,3,553,13,1,champions,Platinum
16955,185,518.67,25,1,3,2,132,6,0,at_Risk,Bronze
16956,18,308.74,16,4,2,2,422,8,2,potential_loyalists,Silver
16957,239,416.64,16,1,2,2,122,5,0,hibernating,Bronze
16959,87,117.35000000000001,7,2,1,1,211,4,0,hibernating,Bronze
16960,39,507.05,101,3,3,4,334,10,3,need_attention,Gold
16961,116,234.17,14,2,1,2,212,5,0,hibernating,Bronze
16963,187,110.55000000000001,7,1,1,1,111,3,0,hibernating,Bronze
16965,227,201.19,26,1,1,2,112,4,0,hibernating,Bronze
16966,8,2154.97,28,5,5,2,552,12,2,champions,Silver
16967,189,319.02,21,1,2,2,122,5,0,hibernating,Bronze
16968,4,439.43,31,5,2,3,523,10,2,potential_loyalists,Silver
16969,39,650.41,42,3,3,3,333,9,3,need_attention,Gold
16971,38,357.21,41,3,2,3,323,8,2,about_to_sleep,Silver
16976,267,251.51999999999998,2,1,2,1,121,4,0,hibernating,Bronze
16978,78,344.33,39,2,2,3,223,7,3,hibernating,Gold
16979,4,1852.0,89,5,4,4,544,13,1,champions,Platinum
16980,255,1078.96,87,1,4,4,144,9,3,at_Risk,Gold
16982,61,384.06,22,3,2,2,322,7,0,about_to_sleep,Bronze
16983,13,1931.25,148,5,4,5,545,14,1,champions,Platinum
16984,88,4481.35,407,2,5,5,255,12,3,at_Risk,Gold
16985,17,5464.12,120,4,5,4,454,13,1,loyal_customers,Platinum
16986,30,1873.2,3,4,4,1,441,9,2,loyal_customers,Silver
16987,3,1625.05,129,5,4,5,545,14,1,champions,Platinum
16988,5,126.12,7,5,1,1,511,7,2,new_customers,Silver
16989,7,1133.25,12,5,4,1,541,10,2,champions,Silver
16990,219,179.0,1,1,1,1,111,3,0,hibernating,Bronze
16992,11,1614.31,93,5,4,4,544,13,1,champions,Platinum
16996,30,1456.96,37,4,4,3,443,11,3,loyal_customers,Gold
16997,288,702.0,12,1,3,1,131,5,0,at_Risk,Bronze
16998,150,295.0,4,2,2,1,221,5,0,hibernating,Bronze
16999,23,484.82,23,4,2,2,422,8,2,potential_loyalists,Silver
17001,1,3989.57,169,5,5,5,555,15,1,champions,Platinum
17002,86,1493.73,49,2,4,3,243,9,3,at_Risk,Gold
17004,46,1412.94,44,3,4,3,343,10,3,loyal_customers,Gold
17006,5,781.78,44,5,3,3,533,11,2,potential_loyalists,Silver
17007,51,889.9300000000001,52,3,3,3,333,9,3,need_attention,Gold
17010,18,195.36,11,4,1,1,411,6,2,promising,Silver
17011,30,270.9,15,4,2,2,422,8,2,potential_loyalists,Silver
17014,8,586.33,74,5,3,4,534,12,2,potential_loyalists,Silver
17015,29,1842.56,217,4,4,5,445,13,1,loyal_customers,Platinum
17017,3,8694.26,252,5,5,5,555,15,1,champions,Platinum
17018,41,920.1,16,3,3,2,332,8,2,need_attention,Silver
17019,11,1272.61,234,5,4,5,545,14,1,champions,Platinum
17022,31,71.0,7,4,1,1,411,6,0,promising,Bronze
17024,45,95.85,3,3,1,1,311,5,0,about_to_sleep,Bronze
17025,61,357.77,9,3,2,1,321,6,0,about_to_sleep,Bronze
17026,185,154.82999999999998,4,1,1,1,111,3,0,hibernating,Bronze
17027,79,890.29,153,2,3,5,235,10,3,at_Risk,Gold
17029,111,716.0,2,2,3,1,231,6,0,at_Risk,Bronze
17030,64,146.87,11,3,1,1,311,5,0,about_to_sleep,Bronze
17031,12,380.35,22,5,2,2,522,9,2,potential_loyalists,Silver
17033,86,1030.14,28,2,4,2,242,8,3,at_Risk,Gold
17034,16,745.52,30,4,3,3,433,10,2,potential_loyalists,Silver
17035,246,433.53000000000003,28,1,2,2,122,5,0,hibernating,Bronze
17037,88,1267.32,75,2,4,4,244,10,3,at_Risk,Gold
17038,30,112.4,22,4,1,2,412,7,2,promising,Silver
17040,138,449.73,15,2,2,2,222,6,0,hibernating,Bronze
17041,27,1081.57,70,4,4,4,444,12,3,loyal_customers,Gold
17042,3,1044.3799999999999,98,5,4,4,544,13,1,champions,Platinum
17043,32,1735.18,102,4,4,4,444,12,3,loyal_customers,Gold
17044,25,948.48,6,4,4,1,441,9,2,loyal_customers,Silver
17045,113,339.44,22,2,2,2,222,6,0,hibernating,Bronze
17046,157,642.02,22,2,3,2,232,7,0,at_Risk,Bronze
17047,85,1100.9,65,2,4,4,244,10,3,at_Risk,Gold
17048,118,925.35,43,2,3,3,233,8,3,at_Risk,Gold
17049,3,5659.9800000000005,318,5,5,5,555,15,1,champions,Platinum
17050,96,3228.84,316,2,5,5,255,12,3,at_Risk,Gold
17051,194,247.14000000000001,43,1,1,3,113,5,0,hibernating,Bronze
17052,28,413.75,92,4,2,4,424,10,2,potential_loyalists,Silver
17053,131,498.48,13,2,3,1,231,6,0,at_Risk,Bronze
17054,28,1356.33,83,4,4,4,444,12,3,loyal_customers,Gold
17058,82,1179.89,62,2,4,4,244,10,3,at_Risk,Gold
17059,30,3095.04,516,4,5,5,455,14,1,loyal_customers,Platinum
17060,266,234.24,5,1,1,1,111,3,0,hibernating,Bronze
17061,74,5232.2300000000005,99,2,5,4,254,11,3,at_Risk,Gold
17062,314,538.37,70,1,3,4,134,8,3,at_Risk,Gold
17063,21,1461.14,78,4,4,4,444,12,3,loyal_customers,Gold
17064,59,859.35,62,3,3,4,334,10,3,need_attention,Gold
17068,12,4552.14,296,5,5,5,555,15,1,champions,Platinum
17069,28,2709.7000000000003,143,4,5,5,455,14,1,loyal_customers,Platinum
17070,114,312.14,64,2,2,4,224,8,3,hibernating,Gold
17071,28,2429.03,140,4,5,5,455,14,1,loyal_customers,Platinum
17073,18,1446.09,174,4,4,5,445,13,1,loyal_customers,Platinum
17075,18,834.12,77,4,3,4,434,11,2,potential_loyalists,Silver
17076,36,841.0799999999999,25,3,3,2,332,8,2,need_attention,Silver
17078,36,378.2,28,3,2,2,322,7,2,about_to_sleep,Silver
17079,78,118.80000000000001,2,2,1,1,211,4,0,hibernating,Bronze
17080,22,287.62,8,4,2,1,421,7,2,potential_loyalists,Silver
17081,25,290.16,64,4,2,4,424,10,2,potential_loyalists,Silver
17082,33,2003.85,81,4,4,4,444,12,3,loyal_customers,Gold
17083,109,1405.78,52,2,4,3,243,9,3,at_Risk,Gold
17084,35,2949.75,162,3,5,5,355,13,1,loyal_customers,Platinum
17085,123,1566.65,187,2,4,5,245,11,3,at_Risk,Gold
17086,7,2050.08,96,5,4,4,544,13,1,champions,Platinum
17088,28,1991.01,115,4,4,4,444,12,3,loyal_customers,Gold
17090,4,2043.95,63,5,4,4,544,13,1,champions,Platinum
17091,3,3827.76,195,5,5,5,555,15,1,champions,Platinum
17092,50,1777.78,125,3,4,5,345,12,3,loyal_customers,Gold
17094,322,302.0,14,1,2,2,122,5,0,hibernating,Bronze
17095,23,1324.16,74,4,4,4,444,12,3,loyal_customers,Gold
17096,15,1022.13,48,4,4,3,443,11,2,loyal_customers,Silver
17097,2,954.42,211,5,4,5,545,14,1,champions,Platinum
17100,18,971.74,65,4,4,4,444,12,2,loyal_customers,Silver
17101,10,1621.73,42,5,4,3,543,12,2,champions,Silver
17102,262,25.5,1,1,1,1,111,3,0,hibernating,Bronze
17105,159,665.78,90,2,3,4,234,9,3,at_Risk,Gold
17107,33,10815.43,418,4,5,5,455,14,1,loyal_customers,Platinum
17109,29,885.04,117,4,3,4,434,11,3,potential_loyalists,Gold
17110,165,163.29999999999998,12,2,1,1,211,4,0,hibernating,Bronze
17111,47,248.61,30,3,1,3,313,7,2,about_to_sleep,Silver
17114,6,808.62,127,5,3,5,535,13,1,potential_loyalists,Platinum
17115,8,837.5,39,5,3,3,533,11,2,potential_loyalists,Silver
17117,288,116.19999999999999,9,1,1,1,111,3,0,hibernating,Bronze
17118,318,157.02,10,1,1,1,111,3,0,hibernating,Bronze
17119,3,606.91,35,5,3,3,533,11,2,potential_loyalists,Silver
17120,233,307.46,18,1,2,2,122,5,0,hibernating,Bronze
17122,119,138.32,7,2,1,1,211,4,0,hibernating,Bronze
17123,162,345.29999999999995,9,2,2,1,221,5,0,hibernating,Bronze
17124,185,298.89,32,1,2,3,123,6,0,hibernating,Bronze
17125,50,259.35,40,3,2,3,323,8,2,about_to_sleep,Silver
17126,152,1004.75,260,2,4,5,245,11,3,at_Risk,Gold
17128,335,157.09,14,1,1,2,112,4,0,hibernating,Bronze
17131,5,2463.17,134,5,5,5,555,15,1,champions,Platinum
17133,16,4892.240000000001,27,4,5,2,452,11,1,loyal_customers,Platinum
17134,107,425.0,24,2,2,2,222,6,0,hibernating,Bronze
17135,16,1139.73,52,4,4,3,443,11,2,loyal_customers,Silver
17138,276,380.5,24,1,2,2,122,5,0,hibernating,Bronze
17139,16,10668.47,478,4,5,5,455,14,1,loyal_customers,Platinum
17140,247,465.32,20,1,2,2,122,5,0,hibernating,Bronze
17142,239,579.0,15,1,3,2,132,6,0,at_Risk,Bronze
17144,1,984.57,48,5,4,3,543,12,2,champions,Silver
17146,106,749.78,35,2,3,3,233,8,3,at_Risk,Gold
17147,23,1714.59,81,4,4,4,444,12,3,loyal_customers,Gold
17148,52,124.88,9,3,1,1,311,5,0,about_to_sleep,Bronze
17152,195,1689.5,14,1,4,2,142,7,3,at_Risk,Gold
17153,24,213.78,14,4,1,2,412,7,2,promising,Silver
17154,75,329.34,23,2,2,2,222,6,0,hibernating,Bronze
17155,18,251.70000000000002,20,4,2,2,422,8,2,potential_loyalists,Silver
17157,8,319.0,13,5,2,1,521,8,2,potential_loyalists,Silver
17158,32,1266.97,67,4,4,4,444,12,3,loyal_customers,Gold
17159,22,1538.88,101,4,4,4,444,12,3,loyal_customers,Gold
17160,31,3518.03,229,4,5,5,455,14,1,loyal_customers,Platinum
17162,29,1715.46,104,4,4,4,444,12,3,loyal_customers,Gold
17163,22,293.1,5,4,2,1,421,7,2,potential_loyalists,Silver
17164,33,2467.35,144,4,5,5,455,14,3,loyal_customers,Gold
17165,284,158.68,10,1,1,1,111,3,0,hibernating,Bronze
17166,39,206.34,12,3,1,1,311,5,0,about_to_sleep,Bronze
17169,58,835.78,54,3,3,3,333,9,3,need_attention,Gold
17171,289,224.91,16,1,1,2,112,4,0,hibernating,Bronze
17172,79,317.76,15,2,2,2,222,6,0,hibernating,Bronze
17173,5,3766.6,86,5,5,4,554,14,1,champions,Platinum
17174,218,59.9,4,1,1,1,111,3,0,hibernating,Bronze
17175,44,1443.69,63,3,4,4,344,11,3,loyal_customers,Gold
17176,202,306.13,15,1,2,2,122,5,0,hibernating,Bronze
17179,178,711.79,80,2,3,4,234,9,3,at_Risk,Gold
17180,56,796.03,128,3,3,5,335,11,3,need_attention,Gold
17181,57,239.92000000000002,23,3,1,2,312,6,0,about_to_sleep,Bronze
17183,8,3347.31,73,5,5,4,554,14,1,champions,Platinum
17186,47,144.0,2,3,1,1,311,5,0,about_to_sleep,Bronze
17187,227,203.95,10,1,1,1,111,3,0,hibernating,Bronze
17188,11,2474.23,84,5,5,4,554,14,1,champions,Platinum
17189,106,384.40000000000003,61,2,2,4,224,8,3,hibernating,Gold
17190,59,444.74,19,3,2,2,322,7,0,about_to_sleep,Bronze
17191,28,2095.13,237,4,5,5,455,14,1,loyal_customers,Platinum
17193,36,1699.3000000000002,32,3,4,3,343,10,3,loyal_customers,Gold
17194,274,262.62,29,1,2,3,123,6,0,hibernating,Bronze
17197,30,1013.01,29,4,4,3,443,11,2,loyal_customers,Silver
17198,24,692.22,96,4,3,4,434,11,3,potential_loyalists,Gold
17201,54,342.63,40,3,2,3,323,8,2,about_to_sleep,Silver
17203,36,3563.85,152,3,5,5,355,13,1,loyal_customers,Platinum
17204,175,1564.56,57,2,4,3,243,9,3,at_Risk,Gold
17205,54,384.08,13,3,2,1,321,6,0,about_to_sleep,Bronze
17206,53,204.24,7,3,1,1,311,5,0,about_to_sleep,Bronze
17211,27,2317.2200000000003,211,4,5,5,455,14,1,loyal_customers,Platinum
17212,253,226.85,4,1,1,1,111,3,0,hibernating,Bronze
17213,40,2781.23,157,3,5,5,355,13,3,loyal_customers,Gold
17214,60,1069.1200000000001,103,3,4,4,344,11,3,loyal_customers,Gold
17217,234,113.5,9,1,1,1,111,3,0,hibernating,Bronze
17218,4,1960.72,274,5,4,5,545,14,1,champions,Platinum
17219,32,114.23,25,4,1,2,412,7,2,promising,Silver
17220,24,3198.25,472,4,5,5,455,14,1,loyal_customers,Platinum
17221,7,335.13,63,5,2,4,524,11,2,potential_loyalists,Silver
17222,65,354.15,28,3,2,2,322,7,0,about_to_sleep,Bronze
17223,310,426.79,49,1,2,3,123,6,3,hibernating,Gold
17226,309,393.49,21,1,2,2,122,5,0,hibernating,Bronze
17227,19,939.32,47,4,3,3,433,10,2,potential_loyalists,Silver
17228,16,1906.09,208,4,4,5,445,13,1,loyal_customers,Platinum
17229,96,318.76,47,2,2,3,223,7,3,hibernating,Gold
17230,264,3638.41,69,1,5,4,154,10,3,at_Risk,Gold
17231,12,3174.32,541,5,5,5,555,15,1,champions,Platinum
17232,3,421.52,36,5,2,3,523,10,2,potential_loyalists,Silver
17233,35,190.88,25,3,1,2,312,6,2,about_to_sleep,Silver
17234,183,149.89000000000001,14,1,1,2,112,4,0,hibernating,Bronze
17235,25,550.06,29,4,3,3,433,10,2,potential_loyalists,Silver
17236,13,916.13,105,5,3,4,534,12,2,potential_loyalists,Silver
17237,11,314.69,19,5,2,2,522,9,2,potential_loyalists,Silver
17238,3,3744.65,566,5,5,5,555,15,1,champions,Platinum
17239,313,382.5,15,1,2,2,122,5,0,hibernating,Bronze
17242,108,1135.04,40,2,4,3,243,9,3,at_Risk,Gold
17243,1,8676.85,400,5,5,5,555,15,1,champions,Platinum
17244,53,954.9,31,3,4,3,343,10,3,loyal_customers,Gold
17245,205,171.45,9,1,1,1,111,3,0,hibernating,Bronze
17247,15,282.19,55,4,2,3,423,9,2,potential_loyalists,Silver
17248,120,318.65,69,2,2,4,224,8,3,hibernating,Gold
17250,4,384.52,57,5,2,3,523,10,2,potential_loyalists,Silver
17251,363,283.28000000000003,39,1,2,3,123,6,0,hibernating,Bronze
17252,117,353.86,87,2,2,4,224,8,3,hibernating,Gold
17253,18,178.26,18,4,1,2,412,7,2,promising,Silver
17254,5,272.44,112,5,2,4,524,11,2,potential_loyalists,Silver
17255,41,298.41,78,3,2,4,324,9,2,about_to_sleep,Silver
17256,107,240.0,16,2,1,2,212,5,0,hibernating,Bronze
17259,148,603.37,124,2,3,5,235,10,3,at_Risk,Gold
17262,52,1253.3600000000001,12,3,4,1,341,8,3,loyal_customers,Gold
17263,208,63.440000000000005,23,1,1,2,112,4,0,hibernating,Bronze
17265,139,562.9,127,2,3,5,235,10,3,at_Risk,Gold
17266,2,310.64,80,5,2,4,524,11,2,potential_loyalists,Silver
17267,127,317.62,38,2,2,3,223,7,0,hibernating,Bronze
17268,108,763.64,6,2,3,1,231,6,0,at_Risk,Bronze
